"dpt_cdc","prov_cdc","n","pob","y1","ylog","x1","sd","id","y__cascade","y_se__cascade","y_ranef__cascade"
"ICA","CHINCHA",35,262935,0.000133112746496282,-8.92356311001987,65,86.6417286860078,"8202",-8.92356311001987,86.6417286860078,"8202"
"ICA","ICA",49,444688,0.000110189616090382,-9.11240077856276,65,95.2209889138743,"8203",-9.11240077856276,95.2209889138743,"8203"
"ICA","NAZCA",19,78445,0.00024220791637453,-8.32530125888628,65,64.241577741224,"8204",-8.32530125888628,64.241577741224,"8204"
"ICA","PALPA",1,15383,6.50068257167002e-05,-9.6394811645272,65,123.932936207495,"8205",-9.6394811645272,123.932936207495,"8205"
"ICA","PISCO",25,173731,0.000143900627982341,-8.84569289740931,65,83.3331516260745,"8206",-8.84569289740931,83.3331516260745,"8206"
"JUNIN","CHANCHAMAYO",17,172048,9.88096345205989e-05,-9.22130390728963,65,100.549682003703,"8207",-9.22130390728963,100.549682003703,"8207"
"JUNIN","CHUPACA",6,57717,0.000103955507042986,-9.17058607963443,65,98.0319101864476,"8208",-9.17058607963443,98.0319101864476,"8208"
"JUNIN","CONCEPCION",9,60639,0.000148419334091921,-8.81479541229108,65,82.0556525050989,"8209",-8.81479541229108,82.0556525050989,"8209"
"JUNIN","HUANCAYO",91,580160,0.000156853281853282,-8.75956236471154,65,79.8205653459245,"8210",-8.75956236471154,79.8205653459245,"8210"
"JUNIN","JAUJA",24,90655,0.000264739948155094,-8.236384883667,65,61.4480708580105,"8211",-8.236384883667,61.4480708580105,"8211"
"JUNIN","JUNIN",2,24703,8.09618264988058e-05,-9.42029840434087,65,111.068730365132,"8212",-9.42029840434087,111.068730365132,"8212"
"JUNIN","SATIPO",10,234377,4.26663025808846e-05,-10.0597600883545,65,152.914668590513,"8213",-10.0597600883545,152.914668590513,"8213"
"JUNIN","TARMA",9,98074,9.17674409119644e-05,-9.29516387960425,65,104.332398294895,"8214",-9.29516387960425,104.332398294895,"8214"
"JUNIN","YAULI",11,43094,0.000255255952104701,-8.27285209554878,65,62.5787677827476,"8215",-8.27285209554878,62.5787677827476,"8215"
"LA LIBERTAD","ASCOPE",7,128750,5.4368932038835e-05,-9.81788007317113,65,135.495717761685,"8216",-9.81788007317113,135.495717761685,"8216"
"LA LIBERTAD","CHEPEN",9,88570,0.000101614542170035,-9.19334027427618,65,99.153597442643,"8217",-9.19334027427618,99.153597442643,"8217"
"LA LIBERTAD","GRAN CHIMU",1,30120,3.32005312084993e-05,-10.3099372088979,65,173.290366126946,"8218",-10.3099372088979,173.290366126946,"8218"
"LA LIBERTAD","OTUZCO",3,89724,3.34358700013374e-05,-10.3028949456646,65,172.681260939009,"8219",-10.3028949456646,172.681260939009,"8219"
"LA LIBERTAD","PACASMAYO",17,114635,0.000148296768002791,-8.81562100642509,65,82.0895318299461,"8220",-8.81562100642509,82.0895318299461,"8220"
"LA LIBERTAD","PATAZ",4,86834,4.60649054517816e-05,-9.98329067079157,65,147.178382191221,"8221",-9.98329067079157,147.178382191221,"8221"
"LA LIBERTAD","SANCHEZ CARRION",2,166399,1.2019303000619e-05,-11.3207110871765,65,287.250754566352,"8222",-11.3207110871765,287.250754566352,"8222"
"LA LIBERTAD","SANTIAGO DE CHUCO",5,58612,8.53067631201802e-05,-9.36808526686065,65,108.206629294418,"8223",-9.36808526686065,108.206629294418,"8223"
"LA LIBERTAD","TRUJILLO",95,1101428,8.62516660190226e-05,-9.35708245976474,65,107.612975422131,"8224",-9.35708245976474,107.612975422131,"8224"
"LA LIBERTAD","VIRU",6,102408,5.85891727208812e-05,-9.74325529923573,65,130.533206406648,"8225",-9.74325529923573,130.533206406648,"8225"
"LAMBAYEQUE","CHICLAYO",68,871464,7.80296145337042e-05,-9.45714138562062,65,113.133743858549,"8226",-9.45714138562062,113.133743858549,"8226"
"LAMBAYEQUE","FERREÑAFE",7,107975,6.48298217179903e-05,-9.64220353720477,65,124.10174689252,"8227",-9.64220353720477,124.10174689252,"8227"
"LAMBAYEQUE","LAMBAYEQUE",19,331346,5.73418722423086e-05,-9.76473703900779,65,131.942803188646,"8228",-9.76473703900779,131.942803188646,"8228"
"LIMA","BARRANCA",18,163008,0.000110424028268551,-9.11027761025125,65,95.119957456933,"8229",-9.11027761025125,95.119957456933,"8229"
"LIMA","CAJATAMBO",1,7517,0.000133031794598909,-8.92417098356241,65,86.6680662955631,"8230",-8.92417098356241,86.6680662955631,"8230"
"LIMA","CAÑETE",21,261442,8.03237429334231e-05,-9.4282011152576,65,111.50847061198,"8231",-9.4282011152576,111.50847061198,"8231"
"LIMA","HUARAL",18,206894,8.70010730132338e-05,-9.3484413548564,65,107.14903088713,"8232",-9.3484413548564,107.14903088713,"8232"
"LIMA","HUAROCHIRI",10,65822,0.000151924888335207,-8.79146631147436,65,81.1040708855097,"8233",-8.79146631147436,81.1040708855097,"8233"
"LIMA","HUAURA",23,254866,9.02435005061483e-05,-9.31189148035757,65,105.208673032366,"8234",-9.31189148035757,105.208673032366,"8234"
"LIMA","LIMA",590,9612705,6.1377104571502e-05,-9.69684573585668,65,127.539085164117,"8235",-9.69684573585668,127.539085164117,"8235"
"LORETO","ALTO AMAZONAS",1,143702,6.95884538837316e-06,-11.861229062557,65,376.385743580723,"8236",-11.861229062557,376.385743580723,"8236"
"LORETO","MAYNAS",6,553528,1.08395600583891e-05,-11.4231249758203,65,302.343106858649,"8237",-11.4231249758203,302.343106858649,"8237"
"LORETO","UCAYALI",3,63786,4.70322641331954e-05,-9.96255277801288,65,145.660182106674,"8238",-9.96255277801288,145.660182106674,"8238"
"MADRE DE DIOS","TAMBOPATA",5,137290,3.64192585038969e-05,-10.21767080628,65,165.477528003224,"8239",-10.21767080628,165.477528003224,"8239"
"MOQUEGUA","ILO",13,81454,0.000159599283030913,-8.74221799222794,65,79.1313394047164,"8240",-8.74221799222794,79.1313394047164,"8240"
"MOQUEGUA","MARISCAL NIETO",5,93899,5.32487033940724e-05,-9.83866088427807,65,136.91091271265,"8241",-9.83866088427807,136.91091271265,"8241"
"PASCO","DANIEL ALCIDES CARRION",3,45998,6.52202269663898e-05,-9.63620881518357,65,123.730326074253,"8242",-9.63620881518357,123.730326074253,"8242"
"PASCO","OXAPAMPA",9,96269,9.34880387248231e-05,-9.27660797404821,65,103.368883862632,"8243",-9.27660797404821,103.368883862632,"8243"
"PASCO","PASCO",16,129637,0.000123421554031642,-8.99909489055223,65,89.9764028391452,"8244",-8.99909489055223,89.9764028391452,"8244"
"PIURA","AYABACA",7,133814,5.23114173404875e-05,-9.85638610219422,65,138.129693404953,"8245",-9.85638610219422,138.129693404953,"8245"
"PIURA","HUANCABAMBA",1,123803,8.07734869106564e-06,-11.7141425807848,65,349.698477522486,"8246",-11.7141425807848,349.698477522486,"8246"
"PIURA","MORROPON",14,177394,7.89203693473285e-05,-9.44580489889263,65,112.494288272707,"8247",-9.44580489889263,112.494288272707,"8247"
"PIURA","PAITA",9,144844,6.21358150838143e-05,-9.68457991872533,65,126.759293256654,"8248",-9.68457991872533,126.759293256654,"8248"
"PIURA","PIURA",68,881242,7.7163821061638e-05,-9.46828474477025,65,113.765848134437,"8249",-9.46828474477025,113.765848134437,"8249"
"PIURA","SECHURA",6,85877,6.98673684455675e-05,-9.56748158966695,65,119.550729368304,"8250",-9.56748158966695,119.550729368304,"8250"
"PIURA","SULLANA",34,344989,9.85538669348878e-05,-9.22389312773487,65,100.679938947699,"8251",-9.22389312773487,100.679938947699,"8251"
"PIURA","TALARA",20,155991,0.000128212525081575,-8.96104166771256,65,88.2806402501743,"8252",-8.96104166771256,88.2806402501743,"8252"
"PUNO","AZANGARO",10,116527,8.58170209479348e-05,-9.3621286001985,65,107.884833329445,"8253",-9.3621286001985,107.884833329445,"8253"
"PUNO","CARABAYA",4,78417,5.10093474629226e-05,-9.88154315257291,65,139.878134585527,"8254",-9.88154315257291,139.878134585527,"8254"
"PUNO","CHUCUITO",4,94298,4.24187151371185e-05,-10.0655662227947,65,153.359235143441,"8255",-10.0655662227947,153.359235143441,"8255"
"PUNO","EL COLLAO",6,68311,8.78335846349783e-05,-9.33892874848769,65,106.64060767627,"8256",-9.33892874848769,106.64060767627,"8256"
"PUNO","HUANCANE",6,60157,9.97390162408365e-05,-9.21195150674871,65,100.080589194281,"8257",-9.21195150674871,100.080589194281,"8257"
"PUNO","LAMPA",3,43552,6.88831741366642e-05,-9.58164793619584,65,120.400534002057,"8258",-9.58164793619584,120.400534002057,"8258"
"PUNO","MELGAR",10,70587,0.00014166914587672,-8.8613105565639,65,83.9864333685198,"8259",-8.8613105565639,83.9864333685198,"8259"
"PUNO","PUNO",36,228999,0.000157205926663435,-8.75731807115632,65,79.7310451925041,"8260",-8.75731807115632,79.7310451925041,"8260"
"PUNO","SAN ANTONIO DE PUTINA",3,37712,7.95502757742893e-05,-9.43786505928792,65,112.048580267931,"8261",-9.43786505928792,112.048580267931,"8261"
"PUNO","SAN ROMAN",34,323437,0.000105120935452654,-9.15944827125584,65,97.4874971700649,"8262",-9.15944827125584,97.4874971700649,"8262"
"PUNO","SANDIA",2,57327,3.48875747902385e-05,-10.2605175654976,65,169.060862419189,"8263",-10.2605175654976,169.060862419189,"8263"
"PUNO","YUNGUYO",4,38429,0.000104088058497489,-9.16931303696384,65,97.9695306391366,"8264",-9.16931303696384,97.9695306391366,"8264"
"SAN MARTIN","BELLAVISTA",1,60819,1.64422302241076e-05,-11.0095940392417,65,245.86854412315,"8265",-11.0095940392417,245.86854412315,"8265"
"SAN MARTIN","HUALLAGA",1,30047,3.32811927979499e-05,-10.307517906458,65,173.080871957137,"8266",-10.307517906458,173.080871957137,"8266"
"SAN MARTIN","LAMAS",2,90319,2.21437349837797e-05,-10.7134501627641,65,212.029429064953,"8267",-10.7134501627641,212.029429064953,"8267"
"SAN MARTIN","MARISCAL CACERES",6,70962,8.45522955948254e-05,-9.3769583310898,65,108.687757962523,"8268",-9.3769583310898,108.687757962523,"8268"
"SAN MARTIN","MOYOBAMBA",8,135453,5.90610765357726e-05,-9.73524672326607,65,130.011558966922,"8269",-9.73524672326607,130.011558966922,"8269"
"SAN MARTIN","RIOJA",5,131248,3.80958186029501e-05,-10.1727845089988,65,161.805056308777,"8270",-10.1727845089988,161.805056308777,"8270"
"SAN MARTIN","SAN MARTIN",9,214538,4.19506101483187e-05,-10.0766366615836,65,154.210465857118,"8271",-10.0766366615836,154.210465857118,"8271"
"SAN MARTIN","TOCACHE",5,79159,6.31640116727094e-05,-9.66819392646816,65,125.724997633359,"8272",-9.66819392646816,125.724997633359,"8272"
"TACNA","TACNA",31,344291,9.00401114173766e-05,-9.31414530465443,65,105.327300793104,"8273",-9.31414530465443,105.327300793104,"8273"
"TACNA","TARATA",1,6932,0.000144258511252164,-8.84321069098764,65,83.2297907380551,"8274",-8.84321069098764,83.2297907380551,"8274"
"TUMBES","CONTRALMIRANTE VILLAR",1,23535,4.24899086466964e-05,-10.0638932189787,65,153.231003491121,"8275",-10.0638932189787,153.231003491121,"8275"
"TUMBES","TUMBES",11,173472,6.34108098136875e-05,-9.66430043326725,65,125.480481004805,"8276",-9.66430043326725,125.480481004805,"8276"
"TUMBES","ZARUMILLA",1,54514,1.83439116557215e-05,-10.9007762334967,65,232.848520783157,"8277",-10.9007762334967,232.848520783157,"8277"
"UCAYALI","ATALAYA",1,60677,1.64807093297296e-05,-11.0072706269208,65,245.583082963879,"8278",-11.0072706269208,245.583082963879,"8278"
"UCAYALI","CORONEL PORTILLO",21,449826,4.66847180909952e-05,-9.96995394488253,65,146.200208353509,"8279",-9.96995394488253,146.200208353509,"8279"
"UCAYALI","PADRE ABAD",2,75054,2.66474804807205e-05,-10.5290702766948,65,193.356403914913,"8280",-10.5290702766948,193.356403914913,"8280"
"AMAZONAS","BAGUA",3,84445,3.55260820652496e-05,-10.2424325460753,66,167.539018940906,"8281",-10.2424325460753,167.539018940906,"8281"
"AMAZONAS","BONGARA",1,27416,3.64750510650715e-05,-10.2161442148849,66,165.35126791108,"8282",-10.2161442148849,165.35126791108,"8282"
"AMAZONAS","CHACHAPOYAS",9,61379,0.000146629954870558,-8.82691670231287,66,82.5544727454065,"8283",-8.82691670231287,82.5544727454065,"8283"
"AMAZONAS","CONDORCANQUI",1,51796,1.93065101552243e-05,-10.8499019731761,66,227.000219987319,"8284",-10.8499019731761,227.000219987319,"8284"
"AMAZONAS","LUYA",1,48552,2.05964738836711e-05,-10.7855472159871,66,219.812213751414,"8285",-10.7855472159871,219.812213751414,"8285"
"AMAZONAS","UTCUBAMBA",6,120694,4.97124960644274e-05,-9.90724468042157,66,141.687274992358,"8286",-9.90724468042157,141.687274992358,"8286"
"ANCASH","ANTONIO RAIMONDI",1,14714,6.79624847084409e-05,-9.59508438194049,66,121.212134828449,"8287",-9.59508438194049,121.212134828449,"8287"
"ANCASH","CARHUAZ",3,49800,6.02409638554217e-05,-9.71549935062177,66,128.734182201747,"8288",-9.71549935062177,128.734182201747,"8288"
"ANCASH","CARLOS FERMIN FITZCARRALD",1,19351,5.16769159216578e-05,-9.86856614660325,66,138.973473015308,"8289",-9.86856614660325,138.973473015308,"8289"
"ANCASH","CASMA",5,55308,9.04028350329066e-05,-9.31012938141859,66,105.116019808835,"8290",-9.31012938141859,105.116019808835,"8290"
"ANCASH","CORONGO",1,8115,0.000123228589032656,-9.00065830903679,66,90.0467657229069,"8291",-9.00065830903679,90.0467657229069,"8291"
"ANCASH","HUARAZ",9,181637,4.95493759531373e-05,-9.91052473647177,66,141.919836745916,"8292",-9.91052473647177,141.919836745916,"8292"
"ANCASH","HUARI",2,64695,3.09142901306129e-05,-10.3810624877388,66,179.563919829625,"8293",-10.3810624877388,179.563919829625,"8293"
"ANCASH","HUARMEY",3,32734,9.16478279464777e-05,-9.29646674491769,66,104.40038596859,"8294",-9.29646674491769,104.40038596859,"8294"
"ANCASH","HUAYLAS",1,57148,1.74984251417372e-05,-10.9477011405069,66,238.376312575711,"8295",-10.9477011405069,238.376312575711,"8295"
"ANCASH","MARISCAL LUZURIAGA",2,22408,8.92538379150304e-05,-9.32290636355966,66,105.789702178417,"8296",-9.32290636355966,105.789702178417,"8296"
"ANCASH","POMABAMBA",4,27375,0.000146118721461187,-8.83040696507669,66,82.6986669288137,"8297",-8.83040696507669,82.6986669288137,"8297"
"ANCASH","SANTA",37,468829,7.89200326771595e-05,-9.44580915945088,66,112.494527917196,"8298",-9.44580915945088,112.494527917196,"8298"
"ANCASH","YUNGAY",1,56783,1.7610904672173e-05,-10.9413300249122,66,237.618159266206,"8299",-10.9413300249122,237.618159266206,"8299"
"APURIMAC","ABANCAY",7,117485,5.95820743073584e-05,-9.72647884551195,66,129.442843756301,"8300",-9.72647884551195,129.442843756301,"8300"
"APURIMAC","ANDAHUAYLAS",3,151896,1.97503555063991e-05,-10.8272886413492,66,224.448059738386,"8301",-10.8272886413492,224.448059738386,"8301"
"APURIMAC","AYMARAES",1,24868,4.02123210551713e-05,-10.1188534023596,66,157.500195759096,"8302",-10.1188534023596,157.500195759096,"8302"
"APURIMAC","CHINCHEROS",2,47855,4.17929161007209e-05,-10.0803938121382,66,154.500434104092,"8303",-10.0803938121382,154.500434104092,"8303"
"APURIMAC","COTABAMBAS",4,54762,7.30433512289544e-05,-9.52308932691953,66,116.926398413568,"8304",-9.52308932691953,116.926398413568,"8304"
"APURIMAC","GRAU",1,22087,4.52755014261783e-05,-10.0005382147256,66,148.453103550862,"8305",-10.0005382147256,148.453103550862,"8305"
"AREQUIPA","AREQUIPA",302,1165606,0.000259092695130258,-8.25793877625111,66,62.1138746391922,"8306",-8.25793877625111,62.1138746391922,"8306"
"AREQUIPA","CAMANA",8,63248,0.000126486213002783,-8.97458695621619,66,88.880562858977,"8307",-8.97458695621619,88.880562858977,"8307"
"AREQUIPA","CARAVELI",7,44179,0.000158446320650083,-8.74946376349275,66,79.4185431363189,"8308",-8.74946376349275,79.4185431363189,"8308"
"AREQUIPA","CASTILLA",6,37741,0.000158978299462123,-8.74611402751016,66,79.2856388901069,"8309",-8.74611402751016,79.2856388901069,"8309"
"AREQUIPA","CAYLLOMA",19,96625,0.000196636481241915,-8.53364538336077,66,71.294749965045,"8310",-8.53364538336077,71.294749965045,"8310"
"AREQUIPA","CONDESUYOS",4,17926,0.000223139573803414,-8.40726504118664,66,66.9290110148746,"8311",-8.40726504118664,66.9290110148746,"8311"
"AREQUIPA","ISLAY",21,58026,0.000361906731465205,-7.92384775110364,66,52.5583444583683,"8312",-7.92384775110364,52.5583444583683,"8312"
"AREQUIPA","LA UNION",2,14087,0.000141974870447931,-8.85915638263841,66,83.8960213756212,"8313",-8.85915638263841,83.8960213756212,"8313"
"AYACUCHO","HUAMANGA",12,305662,3.9259050847014e-05,-10.1427846007302,66,159.396100168738,"8314",-10.1427846007302,159.396100168738,"8314"
"AYACUCHO","HUANCA SANCOS",1,8711,0.000114797382619676,-9.07147115300631,66,93.2921135583619,"8315",-9.07147115300631,93.2921135583619,"8315"
"AYACUCHO","HUANTA",5,99310,5.03473970395731e-05,-9.89457940735056,66,140.792855982394,"8316",-9.89457940735056,140.792855982394,"8316"
"AYACUCHO","LUCANAS",5,54415,9.18864283745291e-05,-9.2938695094652,66,104.264897769473,"8317",-9.2938695094652,104.264897769473,"8317"
"AYACUCHO","PARINACOCHAS",1,29774,3.35863505071539e-05,-10.2984178321139,66,172.295136474363,"8318",-10.2984178321139,172.295136474363,"8318"
"AYACUCHO","PAUCAR DEL SARA SARA",2,9960,0.000200803212851406,-8.51268729397954,66,70.5515499081712,"8319",-8.51268729397954,70.5515499081712,"8319"
"CAJAMARCA","CAJABAMBA",2,82286,2.43054711615585e-05,-10.6207032228677,66,202.421389551899,"8320",-10.6207032228677,202.421389551899,"8320"
"CAJAMARCA","CAJAMARCA",14,379923,3.68495721501462e-05,-10.2059564897942,66,164.51113286348,"8321",-10.2059564897942,164.51113286348,"8321"
"CAJAMARCA","CELENDIN",4,85348,4.68669447438721e-05,-9.96606650700989,66,145.916312236549,"8322",-9.96606650700989,145.916312236549,"8322"
"CAJAMARCA","CHOTA",1,153317,6.52243391143839e-06,-11.9250475952477,66,388.589609239374,"8323",-11.9250475952477,388.589609239374,"8323"
"CAJAMARCA","CONTUMAZA",1,29445,3.39616233655969e-05,-10.2873392219279,66,171.343379616829,"8324",-10.2873392219279,171.343379616829,"8324"
"CAJAMARCA","CUTERVO",2,127579,1.56765611895375e-05,-11.0569851883776,66,251.764114152694,"8325",-11.0569851883776,251.764114152694,"8325"
"CAJAMARCA","HUALGAYOC",2,85607,2.33625754903221e-05,-10.6601039385684,66,206.448702868836,"8326",-10.6601039385684,206.448702868836,"8326"
"CAJAMARCA","JAEN",11,202868,5.42224500660528e-05,-9.82057297142222,66,135.678278729327,"8327",-9.82057297142222,135.678278729327,"8327"
"CAJAMARCA","SAN IGNACIO",2,145735,1.37235393007857e-05,-11.1891376725006,66,268.961658571159,"8328",-11.1891376725006,268.961658571159,"8328"
"CAJAMARCA","SAN MARCOS",2,51730,3.866228494104e-05,-10.158062821672,66,160.618407312135,"8329",-10.158062821672,160.618407312135,"8329"
"CAJAMARCA","SAN MIGUEL",3,48059,6.24232713955763e-05,-9.6799717281949,66,126.467563984319,"8330",-9.6799717281949,126.467563984319,"8330"
"CAJAMARCA","SANTA CRUZ",1,39106,2.55715235513732e-05,-10.570128213406,66,197.366835579722,"8331",-10.570128213406,197.366835579722,"8331"
"CALLAO","CALLAO",63,1129854,5.57594167033971e-05,-9.79267243961782,66,133.798671655552,"8332",-9.79267243961782,133.798671655552,"8332"
"CUSCO","ACOMAYO",4,25126,0.000159197643874871,-8.74473613164811,66,79.2310340253475,"8333",-8.74473613164811,79.2310340253475,"8333"
"CUSCO","ANTA",5,62937,7.94445238889683e-05,-9.43919364415501,66,112.123038020115,"8334",-9.43919364415501,112.123038020115,"8334"
"CUSCO","CALCA",1,72394,1.38132994447054e-05,-11.1826653806807,66,268.092666251197,"8335",-11.1826653806807,268.092666251197,"8335"
"CUSCO","CANAS",5,36149,0.000138316412625522,-8.88524393347705,66,84.9975104075576,"8336",-8.88524393347705,84.9975104075576,"8336"
"CUSCO","CANCHIS",10,107291,9.32044626296707e-05,-9.27964262028302,66,103.525846911454,"8337",-9.27964262028302,103.525846911454,"8337"
"CUSCO","CHUMBIVILCAS",7,73171,9.56663158901751e-05,-9.25359954347833,66,102.186520092749,"8338",-9.25359954347833,102.186520092749,"8338"
"CUSCO","CUSCO",30,495343,6.05640939712482e-05,-9.71015856752213,66,128.390870122273,"8339",-9.71015856752213,128.390870122273,"8339"
"CUSCO","ESPINAR",6,64358,9.32285030610025e-05,-9.27938499772019,66,103.512512473286,"8340",-9.27938499772019,103.512512473286,"8340"
"CUSCO","LA CONVENCION",6,173482,3.45857207087767e-05,-10.2691824626554,66,169.79489885171,"8341",-10.2691824626554,169.79489885171,"8341"
"CUSCO","PARURO",1,27951,3.57768952810275e-05,-10.2354170551468,66,166.952364226363,"8342",-10.2354170551468,166.952364226363,"8342"
"CUSCO","QUISPICANCHI",4,100658,3.97385205348805e-05,-10.1306762611061,66,158.434004395168,"8343",-10.1306762611061,158.434004395168,"8343"
"CUSCO","URUBAMBA",3,69378,4.32413733460175e-05,-10.0464028746327,66,151.896814343259,"8344",-10.0464028746327,151.896814343259,"8344"
"HUANCAVELICA","ACOBAMBA",2,40223,4.97227954155583e-05,-9.90703793939609,66,141.672629463064,"8345",-9.90703793939609,141.672629463064,"8345"
"HUANCAVELICA","ANGARAES",1,52535,1.90349290948891e-05,-10.8639951446127,66,228.605445533035,"8346",-10.8639951446127,228.605445533035,"8346"
"HUANCAVELICA","CASTROVIRREYNA",1,14197,7.04374163555681e-05,-9.55936726048481,66,119.0666749904,"8347",-9.55936726048481,119.0666749904,"8347"
"HUANCAVELICA","HUANCAVELICA",4,121156,3.30152860774539e-05,-10.3155155671562,66,173.774378684506,"8348",-10.3155155671562,173.774378684506,"8348"
"HUANCAVELICA","HUAYTARA",2,17274,0.000115780942456872,-9.0629472520545,66,92.8953532774879,"8349",-9.0629472520545,92.8953532774879,"8349"
"HUANCAVELICA","TAYACAJA",1,85745,1.16624876086069e-05,-11.3505951065193,66,291.575084755768,"8350",-11.3505951065193,291.575084755768,"8350"
"HUANUCO","AMBO",2,53311,3.75157097034383e-05,-10.1880887835656,66,163.047960183474,"8351",-10.1880887835656,163.047960183474,"8351"
"HUANUCO","DOS DE MAYO",4,34771,0.000115038394064019,-9.0693757264948,66,93.1944213599717,"8352",-9.0693757264948,93.1944213599717,"8352"
"HUANUCO","HUAMALIES",2,54319,3.68195290782231e-05,-10.2067699036054,66,164.578054285043,"8353",-10.2067699036054,164.578054285043,"8353"
"HUANUCO","HUANUCO",23,307532,7.47889650507915e-05,-9.49950400739001,66,115.555623605757,"8354",-9.49950400739001,115.555623605757,"8354"
"HUANUCO","LAURICOCHA",2,19746,0.00010128633647321,-9.19657222467154,66,99.3139567302904,"8355",-9.19657222467154,99.3139567302904,"8355"
"HUANUCO","LEONCIO PRADO",6,134705,4.45417764745184e-05,-10.0168404451069,66,149.668106987667,"8356",-10.0168404451069,149.668106987667,"8356"
"HUANUCO","PACHITEA",1,53114,1.88274277968144e-05,-10.8748984817001,66,229.855129986951,"8357",-10.8748984817001,229.855129986951,"8357"
"HUANUCO","PUERTO INCA",2,36378,5.49782835779867e-05,-9.8067550469353,66,134.744113396766,"8358",-9.8067550469353,134.744113396766,"8358"
"HUANUCO","YAROWILCA",2,20541,9.73662431235091e-05,-9.23600446428424,66,101.291473014804,"8359",-9.23600446428424,101.291473014804,"8359"
"ICA","CHINCHA",31,262935,0.000117899861182422,-9.04482710991946,66,92.0575159390069,"8360",-9.04482710991946,92.0575159390069,"8360"
"ICA","ICA",30,444688,6.74630302594178e-05,-9.60244961416763,66,121.659335518163,"8361",-9.60244961416763,121.659335518163,"8361"
"ICA","NAZCA",5,78445,6.37389253617184e-05,-9.65914743827082,66,125.157596992963,"8362",-9.65914743827082,125.157596992963,"8362"
"ICA","PALPA",1,15383,6.50068257167002e-05,-9.6394811645272,66,123.932936207495,"8363",-9.6394811645272,123.932936207495,"8363"
"ICA","PISCO",21,173731,0.000120876527505166,-9.01991401874617,66,90.9179098085707,"8364",-9.01991401874617,90.9179098085707,"8364"
"JUNIN","CHANCHAMAYO",12,172048,6.97479773086581e-05,-9.56918943032328,66,119.652859765763,"8365",-9.56918943032328,119.652859765763,"8365"
"JUNIN","CHUPACA",8,57717,0.000138607342723981,-8.88314429243421,66,84.9083250993366,"8366",-8.88314429243421,84.9083250993366,"8366"
"JUNIN","CONCEPCION",8,60639,0.000131928296970596,-8.93249428736271,66,87.029500177696,"8367",-8.93249428736271,87.029500177696,"8367"
"JUNIN","HUANCAYO",90,580160,0.000155129619415334,-8.7706051216758,66,80.2625038299445,"8368",-8.7706051216758,80.2625038299445,"8368"
"JUNIN","JAUJA",16,90655,0.000176493298770062,-8.64166121632376,66,75.2511065242358,"8369",-8.64166121632376,75.2511065242358,"8369"
"JUNIN","JUNIN",2,24703,8.09618264988058e-05,-9.42029840434087,66,111.068730365132,"8370",-9.42029840434087,111.068730365132,"8370"
"JUNIN","SATIPO",14,234377,5.97328236132385e-05,-9.72395615773914,66,129.279674744441,"8371",-9.72395615773914,129.279674744441,"8371"
"JUNIN","TARMA",9,98074,9.17674409119644e-05,-9.29516387960425,66,104.332398294895,"8372",-9.29516387960425,104.332398294895,"8372"
"JUNIN","YAULI",4,43094,9.28203462198914e-05,-9.28376792406931,66,103.739605074129,"8373",-9.28376792406931,103.739605074129,"8373"
"LA LIBERTAD","ASCOPE",9,128750,6.99029126213592e-05,-9.56697370790398,66,119.520374405052,"8374",-9.56697370790398,119.520374405052,"8374"
"LA LIBERTAD","BOLIVAR",1,16687,5.99268891951819e-05,-9.72071794287982,66,129.070526425048,"8375",-9.72071794287982,129.070526425048,"8375"
"LA LIBERTAD","CHEPEN",5,88570,5.64525234277972e-05,-9.78034073344817,66,132.976226845735,"8376",-9.78034073344817,132.976226845735,"8376"
"LA LIBERTAD","GRAN CHIMU",1,30120,3.32005312084993e-05,-10.3099372088979,66,173.290366126946,"8377",-10.3099372088979,173.290366126946,"8377"
"LA LIBERTAD","JULCAN",2,32604,6.13421666053245e-05,-9.69741420598807,66,127.57534139677,"8378",-9.69741420598807,127.57534139677,"8378"
"LA LIBERTAD","OTUZCO",7,89724,7.80170300031207e-05,-9.45730247107175,66,113.142856325599,"8379",-9.45730247107175,113.142856325599,"8379"
"LA LIBERTAD","PACASMAYO",12,114635,0.000104680071531382,-9.16364696130279,66,97.6923720383733,"8380",-9.16364696130279,97.6923720383733,"8380"
"LA LIBERTAD","PATAZ",1,86834,1.15162263629454e-05,-11.3631076129035,66,293.404970456065,"8381",-11.3631076129035,293.404970456065,"8381"
"LA LIBERTAD","SANCHEZ CARRION",4,166399,2.4038606001238e-05,-10.6316980903899,66,203.537252112765,"8382",-10.6316980903899,203.537252112765,"8382"
"LA LIBERTAD","SANTIAGO DE CHUCO",1,58612,1.7061352624036e-05,-10.9728506427664,66,241.392761179089,"8383",-10.9728506427664,241.392761179089,"8383"
"LA LIBERTAD","TRUJILLO",64,1101428,5.81063855286047e-05,-9.75151549225902,66,131.073435979296,"8384",-9.75151549225902,131.073435979296,"8384"
"LA LIBERTAD","VIRU",3,102408,2.92945863604406e-05,-10.434700037975,66,184.444760761981,"8385",-10.434700037975,184.444760761981,"8385"
"LAMBAYEQUE","CHICLAYO",53,871464,6.08171995630342e-05,-9.70599500008397,66,128.123866117898,"8386",-9.70599500008397,128.123866117898,"8386"
"LAMBAYEQUE","FERREÑAFE",3,107975,2.77842093077101e-05,-10.4874500039951,66,189.37420950001,"8387",-10.4874500039951,189.37420950001,"8387"
