dpt_cdc,prov_cdc,n,pob,y1,ylog,x1,sd,y_low,y_upp,id
SAN MARTIN,PICOTA,2,44511,4.493271326189032e-5,-10.009187508968791,23,0.7066819642500368,-11.394284158898863,-8.62409085903872,1
SAN MARTIN,PICOTA,4,44511,8.986542652378064e-5,-9.316618630640432,24,0.49983288834692463,-10.296291091800406,-8.33694616948046,1
SAN MARTIN,PICOTA,2,44511,4.493271326189032e-5,-10.009187508968791,25,0.7066819642500368,-11.394284158898863,-8.62409085903872,1
SAN MARTIN,PICOTA,3,44511,6.739906989283548e-5,-9.604107898520022,26,0.5771081519044687,-10.73523987625278,-8.472975920787263,1
SAN MARTIN,PICOTA,2,44511,4.493271326189032e-5,-10.009187508968791,27,0.7066819642500368,-11.394284158898863,-8.62409085903872,1
SAN MARTIN,PICOTA,3,44511,6.739906989283548e-5,-9.604107898520022,29,0.5771081519044687,-10.73523987625278,-8.472975920787263,1
SAN MARTIN,PICOTA,2,44511,4.493271326189032e-5,-10.009187508968791,30,0.7066819642500368,-11.394284158898863,-8.62409085903872,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,31,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,2,44511,4.493271326189032e-5,-10.009187508968791,32,0.7066819642500368,-11.394284158898863,-8.62409085903872,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,39,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,41,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,42,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,47,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,2,44511,4.493271326189032e-5,-10.009187508968791,50,0.7066819642500368,-11.394284158898863,-8.62409085903872,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,51,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,54,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,55,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,2,44511,4.493271326189032e-5,-10.009187508968791,57,0.7066819642500368,-11.394284158898863,-8.62409085903872,1
SAN MARTIN,PICOTA,2,44511,4.493271326189032e-5,-10.009187508968791,58,0.7066819642500368,-11.394284158898863,-8.62409085903872,1
SAN MARTIN,PICOTA,6,44511,1.3479813978567096e-4,-8.91134636428523,59,0.40814202617143747,-9.711304735581248,-8.111387992989211,1
SAN MARTIN,PICOTA,5,44511,1.123317831547258e-4,-9.093590779915388,60,0.4470849671115978,-9.96987731545412,-8.217304244376656,1
SAN MARTIN,PICOTA,3,44511,6.739906989283548e-5,-9.604107898520022,61,0.5771081519044687,-10.73523987625278,-8.472975920787263,1
SAN MARTIN,PICOTA,6,44511,1.3479813978567096e-4,-8.91134636428523,62,0.40814202617143747,-9.711304735581248,-8.111387992989211,1
SAN MARTIN,PICOTA,5,44511,1.123317831547258e-4,-9.093590779915388,63,0.4470849671115978,-9.96987731545412,-8.217304244376656,1
SAN MARTIN,PICOTA,6,44511,1.3479813978567096e-4,-8.91134636428523,64,0.40814202617143747,-9.711304735581248,-8.111387992989211,1
SAN MARTIN,PICOTA,3,44511,6.739906989283548e-5,-9.604107898520022,65,0.5771081519044687,-10.73523987625278,-8.472975920787263,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,66,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,67,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,2,44511,4.493271326189032e-5,-10.009187508968791,69,0.7066819642500368,-11.394284158898863,-8.62409085903872,1
SAN MARTIN,PICOTA,3,44511,6.739906989283548e-5,-9.604107898520022,70,0.5771081519044687,-10.73523987625278,-8.472975920787263,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,71,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,73,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,2,44511,4.493271326189032e-5,-10.009187508968791,74,0.7066819642500368,-11.394284158898863,-8.62409085903872,1
SAN MARTIN,PICOTA,4,44511,8.986542652378064e-5,-9.316618630640432,75,0.49983288834692463,-10.296291091800406,-8.33694616948046,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,80,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,PICOTA,1,44511,2.246635663094516e-5,-10.701179087399995,82,0.9988331513760998,-12.65889206409715,-8.743466110702839,1
SAN MARTIN,RIOJA,0,131248,0,-16.771743399526496,0,1,-18.731743399526497,-14.811743399526495,1
SAN MARTIN,RIOJA,0,131248,0,-16.771743399526496,1,1,-18.731743399526497,-14.811743399526495,1
SAN MARTIN,RIOJA,0,131248,0,-16.771743399526496,2,1,-18.731743399526497,-14.811743399526495,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,9,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,10,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,13,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,14,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,4,131248,3.0476654882360113e-5,-10.396844336256404,17,0.49956624475209116,-11.375994175970503,-9.417694496542305,1
SAN MARTIN,RIOJA,3,131248,2.2857491161770084e-5,-10.683958639332296,18,0.5766878732923632,-11.814266870985328,-9.553650407679264,1
SAN MARTIN,RIOJA,6,131248,4.571498232354017e-5,-9.991947320069334,19,0.40800689912180327,-10.791640842348068,-9.1922537977906,1
SAN MARTIN,RIOJA,4,131248,3.0476654882360113e-5,-10.396844336256404,20,0.49956624475209116,-11.375994175970503,-9.417694496542305,1
SAN MARTIN,RIOJA,8,131248,6.0953309764720226e-5,-9.704549414647115,21,0.35339185482685614,-10.397197450107752,-9.011901379186478,1
SAN MARTIN,RIOJA,5,131248,3.809581860295014e-5,-10.174041601365973,22,0.44690007969303824,-11.049965757564328,-9.298117445167618,1
SAN MARTIN,RIOJA,6,131248,4.571498232354017e-5,-9.991947320069334,23,0.40800689912180327,-10.791640842348068,-9.1922537977906,1
SAN MARTIN,RIOJA,7,131248,5.3334146044130194e-5,-9.837959011513826,24,0.37777021721938786,-10.578388637263826,-9.097529385763826,1
SAN MARTIN,RIOJA,11,131248,8.38108009264903e-5,-9.38632824390315,25,0.30140518727547294,-9.977082410963078,-8.795574076843224,1
SAN MARTIN,RIOJA,11,131248,8.38108009264903e-5,-9.38632824390315,26,0.30140518727547294,-9.977082410963078,-8.795574076843224,1
SAN MARTIN,RIOJA,12,131248,9.142996464708034e-5,-9.299368554342365,27,0.28857985515625356,-9.864985070448622,-8.733752038236108,1
SAN MARTIN,RIOJA,12,131248,9.142996464708034e-5,-9.299368554342365,28,0.28857985515625356,-9.864985070448622,-8.733752038236108,1
SAN MARTIN,RIOJA,10,131248,7.619163720590028e-5,-9.481576402319153,29,0.3161078287938157,-10.101147746755032,-8.862005057883273,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,31,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,2,131248,1.5238327441180057e-5,-11.088289174860696,32,0.7058976462935833,-12.471848561596119,-9.704729788125274,1
SAN MARTIN,RIOJA,2,131248,1.5238327441180057e-5,-11.088289174860696,33,0.7058976462935833,-12.471848561596119,-9.704729788125274,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,34,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,3,131248,2.2857491161770084e-5,-10.683958639332296,35,0.5766878732923632,-11.814266870985328,-9.553650407679264,1
SAN MARTIN,RIOJA,2,131248,1.5238327441180057e-5,-11.088289174860696,36,0.7058976462935833,-12.471848561596119,-9.704729788125274,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,37,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,38,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,3,131248,2.2857491161770084e-5,-10.683958639332296,39,0.5766878732923632,-11.814266870985328,-9.553650407679264,1
SAN MARTIN,RIOJA,3,131248,2.2857491161770084e-5,-10.683958639332296,40,0.5766878732923632,-11.814266870985328,-9.553650407679264,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,41,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,42,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,43,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,44,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,3,131248,2.2857491161770084e-5,-10.683958639332296,46,0.5766878732923632,-11.814266870985328,-9.553650407679264,1
SAN MARTIN,RIOJA,2,131248,1.5238327441180057e-5,-11.088289174860696,48,0.7058976462935833,-12.471848561596119,-9.704729788125274,1
SAN MARTIN,RIOJA,1,131248,7.619163720590028e-6,-11.778040340824496,49,0.9966001562888134,-13.73137664715057,-9.824704034498422,1
SAN MARTIN,RIOJA,3,131248,2.2857491161770084e-5,-10.683958639332296,50,0.5766878732923632,-11.814266870985328,-9.553650407679264,1
SAN MARTIN,RIOJA,7,131248,5.3334146044130194e-5,-9.837959011513826,51,0.37777021721938786,-10.578388637263826,-9.097529385763826,1
